date,open,high,low,close,volume,split,dividend
2025-01-16,24.260000228881836,24.600000381469727,24.030000686645508,24.260000228881836,55700.0,1.0,0.0
2025-01-17,24.0,24.540000915527344,24.0,24.350000381469727,15000.0,1.0,0.0
2025-01-21,24.15999984741211,24.889999389648438,24.15999984741211,24.770000457763672,28400.0,1.0,0.0
2025-01-22,24.420000076293945,24.889999389648438,24.420000076293945,24.709999084472656,28700.0,1.0,0.0
2025-01-23,24.200000762939453,24.48200035095215,24.200000762939453,24.420000076293945,6300.0,1.0,0.0
2025-01-24,24.299999237060547,24.6200008392334,24.200000762939453,24.53499984741211,9800.0,1.0,0.0
2025-01-27,24.829999923706055,24.829999923706055,24.389999389648438,24.40999984741211,15600.0,1.0,0.0
2025-01-28,24.309999465942383,25.0,24.0,24.239999771118164,45800.0,1.0,0.0
2025-01-29,24.1299991607666,24.479999542236328,23.639999389648438,24.229999542236328,44600.0,1.0,0.0
2025-01-30,24.229999542236328,25.5,24.229999542236328,24.90999984741211,42800.0,1.0,0.0
2025-01-31,24.959999084472656,24.959999084472656,24.600000381469727,24.600000381469727,5000.0,1.0,0.0
2025-02-03,24.649999618530273,24.850000381469727,24.579999923706055,24.739999771118164,13000.0,1.0,0.0
2025-02-04,24.479999542236328,24.799999237060547,24.110000610351562,24.5,46300.0,1.0,0.0
2025-02-05,24.389999389648438,24.81999969482422,24.31999969482422,24.559999465942383,42400.0,1.0,0.0
2025-02-06,24.579999923706055,24.790000915527344,24.280000686645508,24.700000762939453,42100.0,1.0,0.0
2025-02-07,24.415000915527344,24.959999084472656,24.415000915527344,24.8700008392334,109200.0,1.0,0.0
2025-02-10,24.979999542236328,25.229999542236328,24.485000610351562,24.93000030517578,29300.0,1.0,0.0
2025-02-11,24.649999618530273,24.649999618530273,24.329999923706055,24.479999542236328,6900.0,1.0,0.0
2025-02-12,24.350000381469727,24.69499969482422,24.200000762939453,24.540000915527344,12600.0,1.0,0.0
2025-02-13,24.520000457763672,24.68000030517578,24.149999618530273,24.68000030517578,8000.0,1.0,0.0
2025-02-14,24.450000762939453,24.899999618530273,24.25,24.559999465942383,3000.0,1.0,0.0
2025-02-18,24.700000762939453,24.899999618530273,24.354999542236328,24.8799991607666,13000.0,1.0,0.0
2025-02-19,24.899999618530273,24.979999542236328,24.309999465942383,24.8799991607666,10600.0,1.0,0.0
2025-02-20,24.65999984741211,24.829999923706055,24.06999969482422,24.790000915527344,22800.0,1.0,0.0
2025-02-21,24.790000915527344,24.790000915527344,24.1299991607666,24.5,4300.0,1.0,0.0
2025-02-24,24.128999710083008,24.709999084472656,24.110000610351562,24.68000030517578,31800.0,1.0,0.0
2025-02-25,24.280000686645508,24.729999542236328,24.049999237060547,24.440000534057617,21800.0,1.0,0.0
2025-02-26,24.25,24.739999771118164,24.25,24.43000030517578,5200.0,1.0,0.0
2025-02-27,24.559999465942383,24.729999542236328,24.15999984741211,24.540000915527344,4500.0,1.0,0.0
2025-02-28,24.649999618530273,24.649999618530273,24.395000457763672,24.530000686645508,6900.0,1.0,0.0
2025-03-03,24.469999313354492,24.530000686645508,24.149999618530273,24.149999618530273,19100.0,1.0,0.0
2025-03-04,24.25,24.5,22.780000686645508,23.549999237060547,37500.0,1.0,0.0
2025-03-05,23.527999877929688,23.739999771118164,23.1200008392334,23.280000686645508,23900.0,1.0,0.0
2025-03-06,23.25,23.545000076293945,23.25,23.360000610351562,9700.0,1.0,0.0
2025-03-07,23.450000762939453,23.503000259399414,22.399999618530273,22.43000030517578,10000.0,1.0,0.0
2025-03-10,22.360000610351562,22.94499969482422,21.85099983215332,21.940000534057617,9900.0,1.0,0.0
2025-03-11,22.049999237060547,22.149999618530273,21.920000076293945,22.079999923706055,3700.0,1.0,0.0
2025-03-12,22.209999084472656,22.290000915527344,21.989999771118164,22.149999618530273,6100.0,1.0,0.0
2025-03-13,22.719999313354492,22.780000686645508,22.440000534057617,22.459999084472656,4300.0,1.0,0.0
2025-03-14,22.579999923706055,22.84000015258789,22.450000762939453,22.450000762939453,13400.0,1.0,0.0
2025-03-17,22.610000610351562,22.610000610351562,22.139999389648438,22.350000381469727,9700.0,1.0,0.0
2025-03-18,22.25,23.290000915527344,22.25,22.969999313354492,5600.0,1.0,0.0
2025-03-19,22.780000686645508,23.1299991607666,22.5,22.920000076293945,12100.0,1.0,0.0
2025-03-20,22.75,23.420000076293945,22.75,23.079999923706055,5300.0,1.0,0.0
2025-03-21,23.079999923706055,24.149999618530273,22.739999771118164,22.739999771118164,26600.0,1.0,0.0
2025-03-24,23.0,23.520000457763672,23.0,23.31999969482422,2900.0,1.0,0.0
2025-03-25,22.610000610351562,23.479999542236328,22.600000381469727,23.459999084472656,4200.0,1.0,0.0
2025-03-26,23.459999084472656,23.46500015258789,23.219999313354492,23.3700008392334,3200.0,1.0,0.0
2025-03-27,23.690000534057617,24.549999237060547,23.3700008392334,24.440000534057617,5700.0,1.0,0.0
2025-03-28,24.222000122070312,24.389999389648438,24.222000122070312,24.270000457763672,4800.0,1.0,0.0
2025-03-31,24.1299991607666,24.1299991607666,23.75,23.780000686645508,9800.0,1.0,0.0
2025-04-01,23.899999618530273,23.93000030517578,23.55699920654297,23.719999313354492,4300.0,1.0,0.0
2025-04-02,23.8799991607666,24.1299991607666,23.579999923706055,23.579999923706055,11400.0,1.0,0.0
2025-04-03,23.489999771118164,23.489999771118164,22.5310001373291,22.739999771118164,8800.0,1.0,0.0
2025-04-04,22.5,22.700000762939453,21.801000595092773,22.100000381469727,19800.0,1.0,0.0
2025-04-07,20.010000228881836,21.889999389648438,20.010000228881836,21.25,13000.0,1.0,0.0
2025-04-08,21.32200050354004,21.867000579833984,21.25,21.34000015258789,6100.0,1.0,0.0
2025-04-09,21.75,21.969999313354492,21.100000381469727,21.639999389648438,22000.0,1.0,0.0
2025-04-10,21.5,21.5,20.75,21.280000686645508,24700.0,1.0,0.0
2025-04-11,21.479999542236328,24.204999923706055,21.118000030517578,23.860000610351562,44100.0,1.0,0.0
2025-04-14,23.989999771118164,23.989999771118164,22.780000686645508,22.780000686645508,7300.0,1.0,0.0
2025-04-15,23.020000457763672,23.920000076293945,23.0,23.3700008392334,10000.0,1.0,0.0
2025-04-16,23.479999542236328,24.459999084472656,23.389999389648438,24.219999313354492,17600.0,1.0,0.0
2025-04-17,24.18000030517578,25.459999084472656,24.18000030517578,24.479999542236328,33700.0,1.0,0.0
2025-04-21,24.639999389648438,24.639999389648438,23.770000457763672,23.8700008392334,11700.0,1.0,0.0
2025-04-22,24.25,24.670000076293945,24.25,24.280000686645508,5600.0,1.0,0.0
2025-04-23,24.549999237060547,24.549999237060547,23.31999969482422,24.34000015258789,4400.0,1.0,0.0
2025-04-24,24.489999771118164,24.489999771118164,24.1200008392334,24.3799991607666,3700.0,1.0,0.0
2025-04-25,24.40999984741211,24.40999984741211,24.149999618530273,24.18000030517578,3600.0,1.0,0.0
2025-04-28,24.329999923706055,24.639999389648438,22.84000015258789,24.479999542236328,5200.0,1.0,0.0
2025-04-29,24.950000762939453,25.0,23.93000030517578,24.600000381469727,13000.0,1.0,0.0
2025-04-30,24.020000457763672,24.975000381469727,24.020000457763672,24.719999313354492,12100.0,1.0,0.0
2025-05-01,24.360000610351562,24.889999389648438,23.950000762939453,24.450000762939453,7300.0,1.0,0.0
2025-05-02,24.31999969482422,25.0,24.31999969482422,24.889999389648438,18500.0,1.0,0.0
2025-05-05,24.65999984741211,26.829999923706055,24.59000015258789,25.459999084472656,21800.0,1.0,0.0
2025-05-06,23.84000015258789,24.850000381469727,23.6200008392334,24.459999084472656,13400.0,1.0,0.0
2025-05-07,25.350000381469727,25.350000381469727,25.0,25.270000457763672,7100.0,1.0,0.0
2025-05-08,25.009000778198242,25.780000686645508,25.009000778198242,25.780000686645508,4400.0,1.0,0.0
2025-05-09,25.459999084472656,26.0,25.422000885009766,25.920000076293945,10600.0,1.0,0.0
2025-05-12,26.100000381469727,26.850000381469727,26.100000381469727,26.75,15000.0,1.0,0.0
2025-05-13,25.700000762939453,26.979999542236328,25.700000762939453,26.920000076293945,18200.0,1.0,0.0
2025-05-14,26.5,27.149999618530273,26.360000610351562,26.979999542236328,19500.0,1.0,0.0
2025-05-15,27.0,27.0,26.440000534057617,27.0,12100.0,1.0,0.0
2025-05-16,26.719999313354492,27.809999465942383,26.719999313354492,27.520000457763672,25400.0,1.0,0.0
2025-05-19,27.530000686645508,27.530000686645508,27.260000228881836,27.469999313354492,6400.0,1.0,0.0
2025-05-20,27.270000457763672,27.5,27.270000457763672,27.399999618530273,43900.0,1.0,0.0
2025-05-21,27.389999389648438,27.889999389648438,27.25,27.31999969482422,9900.0,1.0,0.0
2025-05-22,27.25,27.290000915527344,27.038000106811523,27.040000915527344,8600.0,1.0,0.0
2025-05-23,26.5,27.149999618530273,26.488000869750977,26.700000762939453,11200.0,1.0,0.0
2025-05-27,26.979999542236328,26.989999771118164,26.55900001525879,26.6299991607666,21000.0,1.0,0.0
2025-05-28,27.18000030517578,27.972999572753906,26.700000762939453,26.959999084472656,126600.0,1.0,0.0
2025-05-29,27.5,27.5,26.5,27.030000686645508,43200.0,1.0,0.0
2025-05-30,26.700000762939453,27.364999771118164,26.510000228881836,27.0,35000.0,1.0,0.0
2025-06-02,27.010000228881836,27.010000228881836,26.610000610351562,26.799999237060547,10900.0,1.0,0.0
2025-06-03,27.100000381469727,27.139999389648438,26.924999237060547,27.020000457763672,12200.0,1.0,0.0
2025-06-04,26.761999130249023,27.020000457763672,26.59000015258789,26.6299991607666,4800.0,1.0,0.0
2025-06-05,26.510000228881836,26.649999618530273,26.350000381469727,26.3700008392334,10000.0,1.0,0.0
2025-06-06,26.299999237060547,26.540000915527344,26.100000381469727,26.290000915527344,21800.0,1.0,0.0
2025-06-09,26.110000610351562,26.229999542236328,25.700000762939453,25.719999313354492,19800.0,1.0,0.0
2025-06-10,26.04599952697754,26.04599952697754,25.549999237060547,25.940000534057617,26500.0,1.0,0.0
2025-06-11,25.809999465942383,26.299999237060547,25.639999389648438,25.65999984741211,15100.0,1.0,0.0
2025-06-12,25.749000549316406,25.795000076293945,25.450000762939453,25.469999313354492,9700.0,1.0,0.0
2025-06-13,25.364999771118164,25.920000076293945,25.329999923706055,25.43000030517578,5300.0,1.0,0.0
2025-06-16,25.604000091552734,25.604000091552734,25.040000915527344,25.049999237060547,7400.0,1.0,0.0
2025-06-17,25.010000228881836,25.229999542236328,24.5,24.5,27500.0,1.0,0.0
2025-06-18,24.510000228881836,24.795000076293945,24.399999618530273,24.40999984741211,13000.0,1.0,0.0
2025-06-20,24.530000686645508,24.969999313354492,23.760000228881836,24.030000686645508,20000.0,1.0,0.0
2025-06-23,24.100000381469727,24.55500030517578,24.100000381469727,24.40999984741211,16000.0,1.0,0.0
2025-06-24,24.5,25.209999084472656,24.5,25.030000686645508,20400.0,1.0,0.0
2025-06-25,25.190000534057617,25.229999542236328,24.75,25.200000762939453,20600.0,1.0,0.0
2025-06-26,25.360000610351562,25.989999771118164,24.952999114990234,25.90999984741211,26900.0,1.0,0.0
2025-06-27,25.440000534057617,26.329999923706055,25.440000534057617,25.959999084472656,318500.0,1.0,0.0
2025-06-30,26.09000015258789,26.334999084472656,25.729999542236328,25.770000457763672,20700.0,1.0,0.0
2025-07-01,25.93000030517578,26.079999923706055,25.799999237060547,25.920000076293945,15000.0,1.0,0.0
2025-07-02,25.760000228881836,26.600000381469727,25.75,26.5,18200.0,1.0,0.0
2025-07-03,26.479999542236328,26.639999389648438,26.479999542236328,26.600000381469727,3800.0,1.0,0.0
2025-07-07,26.75,26.8799991607666,26.540000915527344,26.760000228881836,25200.0,1.0,0.0
2025-07-08,26.604999542236328,26.860000610351562,26.405000686645508,26.719999313354492,7700.0,1.0,0.0
2025-07-09,26.8799991607666,26.8799991607666,26.649999618530273,26.799999237060547,11300.0,1.0,0.0
2025-07-10,26.56999969482422,27.079999923706055,26.452999114990234,26.989999771118164,11800.0,1.0,0.0
2025-07-11,26.709999084472656,26.920000076293945,26.665000915527344,26.920000076293945,3900.0,1.0,0.0
2025-07-14,26.280000686645508,26.874000549316406,26.204999923706055,26.59000015258789,8500.0,1.0,0.0
2025-07-15,26.75,26.75,25.829999923706055,25.8700008392334,4700.0,1.0,0.0
2025-07-16,25.790000915527344,26.0,25.389999389648438,25.950000762939453,8800.0,1.0,0.0
2025-07-17,26.027000427246094,26.200000762939453,25.440000534057617,26.200000762939453,10900.0,1.0,0.0
2025-07-18,26.239999771118164,26.479999542236328,25.719999313354492,26.18000030517578,15900.0,1.0,0.0
2025-07-21,25.92099952697754,26.709999084472656,25.641000747680664,26.610000610351562,25300.0,1.0,0.0
2025-07-22,26.40999984741211,26.989999771118164,26.295000076293945,26.979999542236328,11600.0,1.0,0.0
2025-07-23,26.649999618530273,26.739999771118164,26.56999969482422,26.739999771118164,2400.0,1.0,0.0
2025-07-24,26.489999771118164,27.016000747680664,26.489999771118164,26.940000534057617,2600.0,1.0,0.0
2025-07-25,27.06999969482422,27.06999969482422,26.68000030517578,26.719999313354492,3600.0,1.0,0.0
2025-07-28,26.559999465942383,27.079999923706055,26.559999465942383,26.889999389648438,5400.0,1.0,0.0
2025-07-29,27.229999542236328,27.350000381469727,26.56999969482422,26.709999084472656,21500.0,1.0,0.0
2025-07-30,27.0,27.0,26.25,26.389999389648438,7300.0,1.0,0.0
2025-07-31,26.479999542236328,26.584999084472656,26.118999481201172,26.440000534057617,6800.0,1.0,0.0
2025-08-01,25.940000534057617,26.200000762939453,25.76300048828125,26.170000076293945,7300.0,1.0,0.0
2025-08-04,26.329999923706055,26.899999618530273,26.329999923706055,26.850000381469727,4700.0,1.0,0.0
2025-08-05,26.645000457763672,26.969999313354492,26.645000457763672,26.8799991607666,11000.0,1.0,0.0
2025-08-06,26.825000762939453,27.152999877929688,26.825000762939453,26.889999389648438,14700.0,1.0,0.0
2025-08-07,26.899999618530273,27.0,26.639999389648438,26.799999237060547,11000.0,1.0,0.0
2025-08-08,26.924999237060547,27.389999389648438,26.799999237060547,26.860000610351562,24800.0,1.0,0.0
2025-08-11,27.100000381469727,27.100000381469727,26.260000228881836,27.0,18900.0,1.0,0.0
2025-08-12,26.989999771118164,27.3700008392334,26.75,27.3700008392334,22600.0,1.0,0.0
2025-08-13,27.264999389648438,27.399999618530273,27.104999542236328,27.399999618530273,34200.0,1.0,0.0
2025-08-14,27.299999237060547,27.299999237060547,27.174999237060547,27.299999237060547,10500.0,1.0,0.0
2025-08-15,27.360000610351562,27.389999389648438,27.100000381469727,27.239999771118164,20300.0,1.0,0.0
2025-08-18,27.010000228881836,27.344999313354492,26.743999481201172,27.260000228881836,11200.0,1.0,0.0
2025-08-19,27.059999465942383,27.475000381469727,26.93000030517578,27.0,16900.0,1.0,0.0
2025-08-20,27.0,27.43000030517578,26.850000381469727,27.34000015258789,6600.0,1.0,0.0
2025-08-21,27.299999237060547,27.399999618530273,27.290000915527344,27.299999237060547,3200.0,1.0,0.0
2025-08-22,27.389999389648438,28.389999389648438,27.389999389648438,28.3799991607666,65200.0,1.0,0.0
2025-08-25,28.299999237060547,28.649999618530273,28.2549991607666,28.549999237060547,11700.0,1.0,0.0
2025-08-26,28.540000915527344,28.825000762939453,28.09000015258789,28.790000915527344,11600.0,1.0,0.0
2025-08-27,28.549999237060547,29.18000030517578,28.549999237060547,29.15999984741211,13700.0,1.0,0.0
2025-08-28,29.239999771118164,29.690000534057617,28.979999542236328,29.6299991607666,21900.0,1.0,0.0
2025-08-29,29.75,30.25,29.6299991607666,30.239999771118164,13300.0,1.0,0.0
2025-09-02,30.200000762939453,30.690000534057617,29.889999389648438,30.270000457763672,22600.0,1.0,0.0
2025-09-03,30.059999465942383,30.614999771118164,30.0,30.280000686645508,12000.0,1.0,0.0
2025-09-04,30.225000381469727,30.700000762939453,30.200000762939453,30.639999389648438,7500.0,1.0,0.0
2025-09-05,30.479999542236328,31.010000228881836,30.43000030517578,30.6200008392334,11400.0,1.0,0.0
2025-09-08,30.472999572753906,31.200000762939453,30.15999984741211,31.110000610351562,15000.0,1.0,0.0
2025-09-09,30.799999237060547,31.200000762939453,30.54599952697754,31.059999465942383,8400.0,1.0,0.0
2025-09-10,30.969999313354492,30.969999313354492,29.969999313354492,30.860000610351562,15500.0,1.0,0.0
2025-09-11,31.079999923706055,31.969999313354492,31.0,31.530000686645508,16100.0,1.0,0.0
2025-09-12,31.639999389648438,31.639999389648438,31.21500015258789,31.399999618530273,3500.0,1.0,0.0
2025-09-15,31.6200008392334,31.760000228881836,31.575000762939453,31.700000762939453,6200.0,1.0,0.0
2025-09-16,31.889999389648438,32.345001220703125,31.790000915527344,32.02000045776367,5900.0,1.0,0.0
2025-09-17,31.674999237060547,31.858999252319336,31.34000015258789,31.549999237060547,4900.0,1.0,0.0
2025-09-18,31.690000534057617,31.690000534057617,31.239999771118164,31.43000030517578,3700.0,1.0,0.0
2025-09-19,30.780000686645508,32.45000076293945,30.780000686645508,32.45000076293945,48400.0,1.0,0.0
2025-09-22,32.45000076293945,32.45000076293945,31.31999969482422,31.790000915527344,10400.0,1.0,0.0
2025-09-23,31.591999053955078,31.591999053955078,31.0,31.31999969482422,8100.0,1.0,0.0
2025-09-24,31.5,31.81999969482422,31.5,31.56999969482422,3900.0,1.0,0.0
2025-09-25,32.06999969482422,32.349998474121094,31.645000457763672,32.209999084472656,16800.0,1.0,0.0
2025-09-26,32.68000030517578,33.0,32.474998474121094,32.63999938964844,8900.0,1.0,0.0
2025-09-29,32.93000030517578,33.25299835205078,32.70500183105469,33.040000915527344,5100.0,1.0,0.0
2025-09-30,33.0,33.0,32.654998779296875,32.72999954223633,5600.0,1.0,0.0
2025-10-01,32.540000915527344,32.849998474121094,32.25,32.790000915527344,16600.0,1.0,0.0
2025-10-02,32.5,32.5,32.0,32.22999954223633,13000.0,1.0,0.0
2025-10-03,32.33000183105469,32.7599983215332,32.000999450683594,32.02000045776367,5500.0,1.0,0.0
2025-10-06,32.0,32.290000915527344,32.0,32.13999938964844,9100.0,1.0,0.0
2025-10-07,32.0,32.36000061035156,32.0,32.11000061035156,9300.0,1.0,0.0
2025-10-08,32.279998779296875,32.279998779296875,32.11000061035156,32.11000061035156,2600.0,1.0,0.0
2025-10-09,32.0,32.34000015258789,32.0,32.0,7600.0,1.0,0.0
2025-10-10,32.0,32.09000015258789,31.5,31.5,22600.0,1.0,0.0
2025-10-13,31.5,31.889999389648438,31.5,31.81999969482422,5200.0,1.0,0.0
2025-10-14,31.510000228881836,32.29999923706055,31.510000228881836,32.29999923706055,5300.0,1.0,0.0
2025-10-15,31.90999984741211,32.43600082397461,31.739999771118164,31.739999771118164,6100.0,1.0,0.0
2025-10-16,31.93000030517578,31.979999542236328,31.280000686645508,31.280000686645508,11500.0,1.0,0.0
2025-10-17,31.15999984741211,31.15999984741211,29.600000381469727,29.600000381469727,3700.0,1.0,0.0
2025-10-20,29.600000381469727,31.0,29.600000381469727,31.0,4800.0,1.0,0.0
2025-10-21,31.93000030517578,31.93000030517578,31.399999618530273,31.399999618530273,6500.0,1.0,0.0
2025-10-22,31.399999618530273,31.8799991607666,31.079999923706055,31.360000610351562,5800.0,1.0,0.0
2025-10-23,31.81999969482422,31.81999969482422,31.399999618530273,31.399999618530273,900.0,1.0,0.0
2025-10-24,31.350000381469727,31.56999969482422,31.18000030517578,31.18000030517578,1800.0,1.0,0.0
2025-10-27,30.84000015258789,30.84000015258789,29.65999984741211,29.790000915527344,5800.0,1.0,0.0
2025-10-28,29.700000762939453,30.381999969482422,28.100000381469727,29.809999465942383,13200.0,1.0,0.0
2025-10-29,28.979000091552734,30.110000610351562,28.979000091552734,29.520000457763672,2200.0,1.0,0.0
2025-10-30,29.5,30.209999084472656,29.5,29.75,2700.0,1.0,0.0
2025-10-31,28.155000686645508,29.639999389648438,28.155000686645508,29.639999389648438,1200.0,1.0,0.0
2025-11-03,29.729999542236328,31.75,29.729999542236328,29.729999542236328,2100.0,1.0,0.0
2025-11-04,30.270000457763672,31.209999084472656,30.06999969482422,30.06999969482422,1800.0,1.0,0.0
2025-11-05,31.65999984741211,31.65999984741211,31.075000762939453,31.190000534057617,2600.0,1.0,0.0
2025-11-06,31.68000030517578,31.735000610351562,29.93000030517578,29.93000030517578,11100.0,1.0,0.0
2025-11-07,29.5,29.75,28.959999084472656,29.1200008392334,55600.0,1.0,0.0
2025-11-10,29.805999755859375,30.5,29.655000686645508,29.68000030517578,3400.0,1.0,0.0
2025-11-11,28.549999237060547,30.246999740600586,28.549999237060547,29.59000015258789,2700.0,1.0,0.0
2025-11-12,29.770000457763672,30.979999542236328,29.770000457763672,30.299999237060547,5200.0,1.0,0.0
2025-11-13,29.6200008392334,30.299999237060547,29.6200008392334,30.260000228881836,1600.0,1.0,0.0
2025-11-14,30.239999771118164,31.0,30.059999465942383,30.34000015258789,6800.0,1.0,0.0
